timestamp,value
2014-04-01 15:25:00,79.969311384
2014-04-01 15:30:00,83.0281695156
2014-04-01 15:35:00,76.03626087800001
2014-04-01 15:40:00,76.9235960111
2014-04-01 15:45:00,81.817420993
2014-04-01 15:50:00,86.3661355722
2014-04-01 15:55:00,84.9579751205
2014-04-01 16:00:00,81.32992735180001
2014-04-01 16:05:00,83.6833868117
2014-04-01 16:10:00,77.837010076
2014-04-01 16:15:00,82.2552905191
2014-04-01 16:20:00,79.4587528969
2014-04-01 16:25:00,75.0388341085
2014-04-01 16:30:00,83.2276525846
2014-04-01 16:35:00,80.903278863
2014-04-01 16:40:00,77.7377960544
2014-04-01 16:45:00,86.5812608049
2014-04-01 16:50:00,72.3348070021
2014-04-01 16:55:00,77.0522224794
2014-04-01 17:00:00,72.91007436699999
2014-04-01 17:05:00,84.264404702
2014-04-01 17:10:00,83.2336873041
2014-04-01 17:15:00,77.301605816
2014-04-01 17:20:00,82.810574636
2014-04-01 17:25:00,78.3349655385
2014-04-01 17:30:00,84.1000283683
2014-04-01 17:35:00,79.2669081653
2014-04-01 17:40:00,78.5964454643
2014-04-01 17:45:00,86.9556452568
2014-04-01 17:50:00,76.0140364089
2014-04-01 17:55:00,73.9271290519
2014-04-01 18:00:00,32.541069676999996
2014-04-01 18:05:00,35.0036528779
2014-04-01 18:10:00,31.218164974
2014-04-01 18:15:00,29.1970296814
2014-04-01 18:20:00,30.9715477642
2014-04-01 18:25:00,32.0379564364
2014-04-01 18:30:00,29.836301513899997
2014-04-01 18:35:00,33.0118478573
2014-04-01 18:40:00,35.185589334
2014-04-01 18:45:00,31.691126561599997
2014-04-01 18:50:00,31.070256797600003
2014-04-01 18:55:00,31.3645006458
2014-04-01 19:00:00,20.675853745
2014-04-01 19:05:00,24.117064411399998
2014-04-01 19:10:00,22.018417728899998
2014-04-01 19:15:00,21.8949881621
2014-04-01 19:20:00,23.1154111547
2014-04-01 19:25:00,22.140308511199997
2014-04-01 19:30:00,23.064084675
2014-04-01 19:35:00,20.4352782588
2014-04-01 19:40:00,23.805479274
2014-04-01 19:45:00,24.3734563718
2014-04-01 19:50:00,23.0664676646
2014-04-01 19:55:00,24.4364540208
2014-04-01 20:00:00,19.052266531
2014-04-01 20:05:00,20.3874964675
2014-04-01 20:10:00,20.8970001315
2014-04-01 20:15:00,20.8147930581
2014-04-01 20:20:00,20.0763872062
2014-04-01 20:25:00,19.816793503
2014-04-01 20:30:00,18.9514709689
2014-04-01 20:35:00,20.0365768371
2014-04-01 20:40:00,19.0982584695
2014-04-01 20:45:00,21.4399615536
2014-04-01 20:50:00,19.2873712803
2014-04-01 20:55:00,18.671883266400002
2014-04-01 21:00:00,20.306469931400002
2014-04-01 21:05:00,20.4787472917
2014-04-01 21:10:00,21.5907929231
2014-04-01 21:15:00,20.4054044467
2014-04-01 21:20:00,19.4749565997
2014-04-01 21:25:00,21.3138653021
2014-04-01 21:30:00,20.257888878
2014-04-01 21:35:00,18.405043275
2014-04-01 21:40:00,20.3606665222
2014-04-01 21:45:00,21.735908084600002
2014-04-01 21:50:00,19.6792596563
2014-04-01 21:55:00,19.2773926158
2014-04-01 22:00:00,18.5917087417
2014-04-01 22:05:00,18.6236436294
2014-04-01 22:10:00,19.7500277702
2014-04-01 22:15:00,20.4022866972
2014-04-01 22:20:00,18.3400511748
2014-04-01 22:25:00,21.779162288800002
2014-04-01 22:30:00,21.0407141725
2014-04-01 22:35:00,20.366028299
2014-04-01 22:40:00,21.3342158778
2014-04-01 22:45:00,18.3383349354
2014-04-01 22:50:00,19.9264665624
2014-04-01 22:55:00,20.540072055
2014-04-01 23:00:00,21.3187040278
2014-04-01 23:05:00,21.1379359427
2014-04-01 23:10:00,19.1119457862
2014-04-01 23:15:00,21.7676992721
2014-04-01 23:20:00,18.5009348615
2014-04-01 23:25:00,21.504662575
2014-04-01 23:30:00,21.8879626784
2014-04-01 23:35:00,18.712206145
2014-04-01 23:40:00,20.8922748015
2014-04-01 23:45:00,18.1646290126
2014-04-01 23:50:00,19.6254586634
2014-04-01 23:55:00,20.0689857004
2014-04-02 00:00:00,20.3225809036
2014-04-02 00:05:00,21.743748993
2014-04-02 00:10:00,20.6890027492
2014-04-02 00:15:00,19.9251118049
2014-04-02 00:20:00,21.2387001451
2014-04-02 00:25:00,21.8021312838
2014-04-02 00:30:00,18.0882645947
2014-04-02 00:35:00,21.930085089000002
2014-04-02 00:40:00,18.344528556300002
2014-04-02 00:45:00,21.2575471171
2014-04-02 00:50:00,19.1213390102
2014-04-02 00:55:00,18.528718631
2014-04-02 01:00:00,19.759422558900003
2014-04-02 01:05:00,20.5758263178
2014-04-02 01:10:00,19.5238073801
2014-04-02 01:15:00,18.2182616331
2014-04-02 01:20:00,20.3978445586
2014-04-02 01:25:00,21.6096131044
2014-04-02 01:30:00,19.5328614638
2014-04-02 01:35:00,18.865331110499998
2014-04-02 01:40:00,19.7703093837
2014-04-02 01:45:00,18.1934508442
2014-04-02 01:50:00,21.2819503379
2014-04-02 01:55:00,21.305363243800002
2014-04-02 02:00:00,20.3520018537
2014-04-02 02:05:00,19.4124115558
2014-04-02 02:10:00,21.1991334578
2014-04-02 02:15:00,20.2187480992
2014-04-02 02:20:00,21.303729234200002
2014-04-02 02:25:00,20.5258351703
2014-04-02 02:30:00,21.1376218929
2014-04-02 02:35:00,20.3942519729
2014-04-02 02:40:00,19.6565642729
2014-04-02 02:45:00,21.831783439699997
2014-04-02 02:50:00,20.164455299500002
2014-04-02 02:55:00,20.4203580742
2014-04-02 03:00:00,18.8819505577
2014-04-02 03:05:00,20.5026031577
2014-04-02 03:10:00,20.2864305979
2014-04-02 03:15:00,18.7393535918
2014-04-02 03:20:00,18.238348389400002
2014-04-02 03:25:00,20.4174372789
2014-04-02 03:30:00,21.0547690774
2014-04-02 03:35:00,20.0936054837
2014-04-02 03:40:00,18.9070905013
2014-04-02 03:45:00,20.6660879068
2014-04-02 03:50:00,18.3204229064
2014-04-02 03:55:00,19.767334819200002
2014-04-02 04:00:00,18.6534670336
2014-04-02 04:05:00,18.7378362042
2014-04-02 04:10:00,18.8091757966
2014-04-02 04:15:00,19.5468282282
2014-04-02 04:20:00,18.2046008225
2014-04-02 04:25:00,19.5911737637
2014-04-02 04:30:00,20.0468297885
2014-04-02 04:35:00,19.9331771399
2014-04-02 04:40:00,19.5311364016
2014-04-02 04:45:00,21.3565864323
2014-04-02 04:50:00,18.5813067697
2014-04-02 04:55:00,20.0227869751
2014-04-02 05:00:00,18.2481656678
2014-04-02 05:05:00,18.2846227155
2014-04-02 05:10:00,20.295463398699997
2014-04-02 05:15:00,20.2640736996
2014-04-02 05:20:00,21.5121340514
2014-04-02 05:25:00,20.2314947026
2014-04-02 05:30:00,21.8391640816
2014-04-02 05:35:00,18.194779393599998
2014-04-02 05:40:00,18.3920307391
2014-04-02 05:45:00,18.176263446300002
2014-04-02 05:50:00,18.741107401300003
2014-04-02 05:55:00,20.1650804438
2014-04-02 06:00:00,20.5822887257
2014-04-02 06:05:00,18.1823406318
2014-04-02 06:10:00,21.7838835594
2014-04-02 06:15:00,21.368661506600002
2014-04-02 06:20:00,19.1864499286
2014-04-02 06:25:00,18.308750120899997
2014-04-02 06:30:00,18.679548292899998
2014-04-02 06:35:00,18.507777655
2014-04-02 06:40:00,18.4931351172
2014-04-02 06:45:00,20.0742467547
2014-04-02 06:50:00,18.98338977
2014-04-02 06:55:00,19.4325588661
2014-04-02 07:00:00,21.9580213335
2014-04-02 07:05:00,20.7372569957
2014-04-02 07:10:00,21.795922668200003
2014-04-02 07:15:00,18.5702262201
2014-04-02 07:20:00,19.5285578993
2014-04-02 07:25:00,20.2189272131
2014-04-02 07:30:00,18.3070322476
2014-04-02 07:35:00,18.0167497745
2014-04-02 07:40:00,20.6817373352
2014-04-02 07:45:00,20.5672780672
2014-04-02 07:50:00,19.64315524
2014-04-02 07:55:00,19.9585763041
2014-04-02 08:00:00,19.6617720024
2014-04-02 08:05:00,18.0960201794
2014-04-02 08:10:00,19.3414864249
2014-04-02 08:15:00,18.7083290216
2014-04-02 08:20:00,18.3936967564
2014-04-02 08:25:00,21.8268817356
2014-04-02 08:30:00,20.3974389002
2014-04-02 08:35:00,20.9146251369
2014-04-02 08:40:00,19.2614549731
2014-04-02 08:45:00,19.572588518
2014-04-02 08:50:00,18.9476959756
2014-04-02 08:55:00,18.3878626839
2014-04-02 09:00:00,63.6348302692
2014-04-02 09:05:00,72.04619101600001
2014-04-02 09:10:00,70.4146229505
2014-04-02 09:15:00,68.6382327134
2014-04-02 09:20:00,67.661222271
2014-04-02 09:25:00,73.7451062577
2014-04-02 09:30:00,62.1891952898
2014-04-02 09:35:00,65.01617106
2014-04-02 09:40:00,65.95915480859999
2014-04-02 09:45:00,71.8409910461
2014-04-02 09:50:00,74.6981988342
2014-04-02 09:55:00,64.4731190007
2014-04-02 10:00:00,83.4092498258
2014-04-02 10:05:00,82.73126524189999
2014-04-02 10:10:00,73.3266828114
2014-04-02 10:15:00,76.0376416447
2014-04-02 10:20:00,76.19812293140001
2014-04-02 10:25:00,85.0219847755
2014-04-02 10:30:00,72.64744230939999
2014-04-02 10:35:00,82.24293171149999
2014-04-02 10:40:00,75.026670924
2014-04-02 10:45:00,81.1831077664
2014-04-02 10:50:00,76.3585707867
2014-04-02 10:55:00,78.81614352359999
2014-04-02 11:00:00,84.809857643
2014-04-02 11:05:00,84.3574491455
2014-04-02 11:10:00,85.34759431100001
2014-04-02 11:15:00,72.5161539423
2014-04-02 11:20:00,82.5743719955
2014-04-02 11:25:00,73.7943592394
2014-04-02 11:30:00,78.1811785058
2014-04-02 11:35:00,80.292750153
2014-04-02 11:40:00,77.9731687654
2014-04-02 11:45:00,79.831904092
2014-04-02 11:50:00,87.4167544151
2014-04-02 11:55:00,73.7184961573
2014-04-02 12:00:00,82.7079279693
2014-04-02 12:05:00,78.2420122436
2014-04-02 12:10:00,74.0392029944
2014-04-02 12:15:00,74.45034046810001
2014-04-02 12:20:00,87.08374365629999
2014-04-02 12:25:00,85.9703355987
2014-04-02 12:30:00,86.408856161
2014-04-02 12:35:00,87.75908698389999
2014-04-02 12:40:00,75.2426465846
2014-04-02 12:45:00,77.5938049625
2014-04-02 12:50:00,82.6082554734
2014-04-02 12:55:00,79.645151629
2014-04-02 13:00:00,78.6753459182
2014-04-02 13:05:00,77.7063259942
2014-04-02 13:10:00,81.4809299935
2014-04-02 13:15:00,81.1900045795
2014-04-02 13:20:00,74.5654253469
2014-04-02 13:25:00,79.52874591930001
2014-04-02 13:30:00,80.83614308770001
2014-04-02 13:35:00,81.1051211179
2014-04-02 13:40:00,75.343628275
2014-04-02 13:45:00,83.8562119539
2014-04-02 13:50:00,72.3858087526
2014-04-02 13:55:00,77.65866713439999
2014-04-02 14:00:00,84.4793471733
2014-04-02 14:05:00,81.0183976671
2014-04-02 14:10:00,76.17494234739999
2014-04-02 14:15:00,83.1152601855
2014-04-02 14:20:00,81.0743633503
2014-04-02 14:25:00,84.7358302362
2014-04-02 14:30:00,83.75638247970001
2014-04-02 14:35:00,81.7578021897
2014-04-02 14:40:00,79.8070118845
2014-04-02 14:45:00,74.1273557268
2014-04-02 14:50:00,76.1776715824
2014-04-02 14:55:00,78.7018136983
2014-04-02 15:00:00,81.5880053397
2014-04-02 15:05:00,80.2185555779
2014-04-02 15:10:00,76.6102169502
2014-04-02 15:15:00,72.1027375317
2014-04-02 15:20:00,79.93906012810001
2014-04-02 15:25:00,76.5692807448
2014-04-02 15:30:00,83.7529287755
2014-04-02 15:35:00,72.3824453662
2014-04-02 15:40:00,81.3564639513
2014-04-02 15:45:00,87.06275198969999
2014-04-02 15:50:00,74.7898302845
2014-04-02 15:55:00,79.5456282066
2014-04-02 16:00:00,73.4626108206
2014-04-02 16:05:00,82.0107531352
2014-04-02 16:10:00,80.8083517372
2014-04-02 16:15:00,78.5176976331
2014-04-02 16:20:00,80.3418780869
2014-04-02 16:25:00,86.3450287527
2014-04-02 16:30:00,75.14056456680001
2014-04-02 16:35:00,72.36089325409999
2014-04-02 16:40:00,85.7864734448
2014-04-02 16:45:00,81.2337173492
2014-04-02 16:50:00,86.25036968639999
2014-04-02 16:55:00,81.5509669965
2014-04-02 17:00:00,84.96254481369998
2014-04-02 17:05:00,78.8747435258
2014-04-02 17:10:00,83.9977266455
2014-04-02 17:15:00,86.6086302125
2014-04-02 17:20:00,81.1539362564
2014-04-02 17:25:00,74.8925336503
2014-04-02 17:30:00,76.300732541
2014-04-02 17:35:00,75.1782843619
2014-04-02 17:40:00,75.9496832768
2014-04-02 17:45:00,76.902617659
2014-04-02 17:50:00,80.88210952930001
2014-04-02 17:55:00,81.4078348108
2014-04-02 18:00:00,31.529592328699998
2014-04-02 18:05:00,32.738686705
2014-04-02 18:10:00,29.322073894099997
2014-04-02 18:15:00,29.361839079699998
2014-04-02 18:20:00,29.899702805500002
2014-04-02 18:25:00,32.1156898212
2014-04-02 18:30:00,30.1695601511
2014-04-02 18:35:00,30.6130143047
2014-04-02 18:40:00,31.36199613
2014-04-02 18:45:00,33.9959366664
2014-04-02 18:50:00,28.8887121232
2014-04-02 18:55:00,32.956018121999996
2014-04-02 19:00:00,23.1565655888
2014-04-02 19:05:00,23.73797659380001
2014-04-02 19:10:00,24.338731831799997
2014-04-02 19:15:00,20.2502164524
2014-04-02 19:20:00,20.848949857
2014-04-02 19:25:00,24.130046073699997
2014-04-02 19:30:00,22.21416194
2014-04-02 19:35:00,22.6893648177
2014-04-02 19:40:00,23.1303606038
2014-04-02 19:45:00,23.2022171153
2014-04-02 19:50:00,24.334195671999996
2014-04-02 19:55:00,24.6263320391
2014-04-02 20:00:00,21.3817647034
2014-04-02 20:05:00,19.6084578376
2014-04-02 20:10:00,22.0354655754
2014-04-02 20:15:00,18.6336086424
2014-04-02 20:20:00,19.378506940799998
2014-04-02 20:25:00,22.1076916334
2014-04-02 20:30:00,19.481360209400002
2014-04-02 20:35:00,19.3357865082
2014-04-02 20:40:00,18.9977609727
2014-04-02 20:45:00,21.9509214959
2014-04-02 20:50:00,20.4802383839
2014-04-02 20:55:00,21.1963623054
2014-04-02 21:00:00,19.047255564300002
2014-04-02 21:05:00,21.1331160084
2014-04-02 21:10:00,21.1410142346
2014-04-02 21:15:00,19.3427939344
2014-04-02 21:20:00,19.7370155903
2014-04-02 21:25:00,18.9291871167
2014-04-02 21:30:00,22.011394011100002
2014-04-02 21:35:00,20.6812058271
2014-04-02 21:40:00,21.842518711900002
2014-04-02 21:45:00,19.3057671297
2014-04-02 21:50:00,21.2289759056
2014-04-02 21:55:00,21.1645390097
2014-04-02 22:00:00,20.786558555
2014-04-02 22:05:00,21.883543944
2014-04-02 22:10:00,19.5930125873
2014-04-02 22:15:00,18.5406512398
2014-04-02 22:20:00,20.7066947888
2014-04-02 22:25:00,20.9373197413
2014-04-02 22:30:00,20.3197305165
2014-04-02 22:35:00,18.845345744
2014-04-02 22:40:00,20.0370408677
2014-04-02 22:45:00,19.2672377454
2014-04-02 22:50:00,19.728787574400002
2014-04-02 22:55:00,20.6006319326
2014-04-02 23:00:00,20.9848872936
2014-04-02 23:05:00,18.9325331103
2014-04-02 23:10:00,19.6250687305
2014-04-02 23:15:00,19.0803089982
2014-04-02 23:20:00,18.7981350027
2014-04-02 23:25:00,21.1376065193
2014-04-02 23:30:00,21.641165081700002
2014-04-02 23:35:00,19.4846690791
2014-04-02 23:40:00,21.0091486776
2014-04-02 23:45:00,21.5921260477
2014-04-02 23:50:00,21.3886026634
2014-04-02 23:55:00,18.734849953
2014-04-03 00:00:00,21.825167526100007
2014-04-03 00:05:00,19.5067057617
2014-04-03 00:10:00,19.3569626447
2014-04-03 00:15:00,18.2497253091
2014-04-03 00:20:00,19.9446946164
2014-04-03 00:25:00,18.4360544626
2014-04-03 00:30:00,18.9941592837
2014-04-03 00:35:00,19.2677704871
2014-04-03 00:40:00,21.235305294
2014-04-03 00:45:00,21.501954601599998
2014-04-03 00:50:00,19.2098652698
2014-04-03 00:55:00,21.434792485
2014-04-03 01:00:00,21.4289237495
2014-04-03 01:05:00,21.058603801500002
2014-04-03 01:10:00,18.586780456099998
2014-04-03 01:15:00,20.7612913876
2014-04-03 01:20:00,21.7800962583
2014-04-03 01:25:00,20.7301619151
2014-04-03 01:30:00,19.3264673964
2014-04-03 01:35:00,20.0023172697
2014-04-03 01:40:00,20.5829001734
2014-04-03 01:45:00,20.0422816349
2014-04-03 01:50:00,18.4798117669
2014-04-03 01:55:00,19.2482561786
2014-04-03 02:00:00,21.2095841222
2014-04-03 02:05:00,21.4456721844
2014-04-03 02:10:00,18.549200130899997
2014-04-03 02:15:00,21.8095470096
2014-04-03 02:20:00,19.3152904714
2014-04-03 02:25:00,20.6492549549
2014-04-03 02:30:00,21.007300583800003
2014-04-03 02:35:00,21.2477849386
2014-04-03 02:40:00,21.7829988089
2014-04-03 02:45:00,19.2516781921
2014-04-03 02:50:00,21.4340258182
2014-04-03 02:55:00,18.5267476137
2014-04-03 03:00:00,20.8201636254
2014-04-03 03:05:00,20.9679109181
2014-04-03 03:10:00,20.7108929648
2014-04-03 03:15:00,19.0092589445
2014-04-03 03:20:00,21.4921725881
2014-04-03 03:25:00,18.6754338535
2014-04-03 03:30:00,18.2145391661
2014-04-03 03:35:00,20.8698599624
2014-04-03 03:40:00,19.901902860899998
2014-04-03 03:45:00,21.396392079800002
2014-04-03 03:50:00,19.533588564200002
2014-04-03 03:55:00,18.673114354000003
2014-04-03 04:00:00,21.3457687699
2014-04-03 04:05:00,20.1956385266
2014-04-03 04:10:00,18.756783169600002
2014-04-03 04:15:00,20.881535994300002
2014-04-03 04:20:00,20.044454554
2014-04-03 04:25:00,20.417251929000003
2014-04-03 04:30:00,19.8435933528
2014-04-03 04:35:00,21.3148359353
2014-04-03 04:40:00,21.3182508627
2014-04-03 04:45:00,20.8375552873
2014-04-03 04:50:00,18.4216055096
2014-04-03 04:55:00,21.3554154476
2014-04-03 05:00:00,20.6840519221
2014-04-03 05:05:00,20.788096664
2014-04-03 05:10:00,19.4519313616
2014-04-03 05:15:00,21.5171182246
2014-04-03 05:20:00,20.901486400899998
2014-04-03 05:25:00,18.4503618661
2014-04-03 05:30:00,19.6311121376
2014-04-03 05:35:00,21.545521447800002
2014-04-03 05:40:00,18.1887868068
2014-04-03 05:45:00,21.845666478600002
2014-04-03 05:50:00,20.7166502733
2014-04-03 05:55:00,20.525503910599998
2014-04-03 06:00:00,19.082237025999998
2014-04-03 06:05:00,18.995167155
2014-04-03 06:10:00,21.768232878000003
2014-04-03 06:15:00,19.1930898169
2014-04-03 06:20:00,21.1020211869
2014-04-03 06:25:00,19.5724871928
2014-04-03 06:30:00,18.5570162831
2014-04-03 06:35:00,18.0428611908
2014-04-03 06:40:00,20.1770293481
2014-04-03 06:45:00,21.9031152742
2014-04-03 06:50:00,19.4765447752
2014-04-03 06:55:00,19.428769336
2014-04-03 07:00:00,19.3763664714
2014-04-03 07:05:00,20.0821753492
2014-04-03 07:10:00,19.7626595337
2014-04-03 07:15:00,21.5196585069
2014-04-03 07:20:00,20.0220831669
2014-04-03 07:25:00,20.0310313528
2014-04-03 07:30:00,18.5534863789
2014-04-03 07:35:00,21.9309581636
2014-04-03 07:40:00,18.9998915635
2014-04-03 07:45:00,18.2934562698
2014-04-03 07:50:00,20.6525849959
2014-04-03 07:55:00,20.3814654806
2014-04-03 08:00:00,19.660582616
2014-04-03 08:05:00,19.6887689355
2014-04-03 08:10:00,21.1402556842
2014-04-03 08:15:00,18.7828505604
2014-04-03 08:20:00,21.2810132758
2014-04-03 08:25:00,20.5949884556
2014-04-03 08:30:00,19.6758790951
2014-04-03 08:35:00,19.832114466300002
2014-04-03 08:40:00,19.0265888287
2014-04-03 08:45:00,21.0084573308
2014-04-03 08:50:00,20.0514989692
2014-04-03 08:55:00,19.283418170999997
2014-04-03 09:00:00,69.3062815743
2014-04-03 09:05:00,74.7419885479
2014-04-03 09:10:00,67.1195670033
2014-04-03 09:15:00,73.7214030506
2014-04-03 09:20:00,65.892229023
2014-04-03 09:25:00,61.9443648142
2014-04-03 09:30:00,63.9776926466
2014-04-03 09:35:00,66.89425394930001
2014-04-03 09:40:00,64.1870350289
2014-04-03 09:45:00,61.203087719799996
2014-04-03 09:50:00,73.6440209134
2014-04-03 09:55:00,72.6767599927
